RUN_ADM;NOM_ADM;RUN_FM;FECHA_INF;ACTIVO_TOT;MONEDA;PARTICIPES_INST;INVERSION_EN_FONDOS;SERIE;CUOTAS_APORTADAS;CUOTAS_RESCATADAS;CUOTAS_EN_CIRCULACION;VALOR_CUOTA;PATRIMONIO_NETO;NUM_PARTICIPES;NUM_PARTICIPES_INST;FONDO_PEN;REM_FIJA;REM_VARIABLE;GASTOS_AFECTOS;GASTOS_NO_AFECTOS;COMISION_INVERSION;COMISION_RESCATE;FACTOR DE AJUSTE;FACTOR DE REPARTO
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250801;228160821317;$$;S;1;PAT;1752133.8228;0;33080814.1805;1432.0861;47374574165;335;0;N;1103269.2072;0;17632.4695;10934.8181;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;B;0;0;4815069.8039;1730.0604;8330361591;1281;0;N;296708.3763;0;3100.2271;1922.6133;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;G;0;0;864856.5734;35486.9598;30691130453;19522;2;N;1093147.6905;0;11422.0103;7083.3869;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;GLB;0;0;32142088.0355;1246.7236;40072299707;20442;0;N;1537078.659;0;14913.3466;9248.5476;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;H;0;0;7884154.62;1798.2039;14177317586;451;0;N;407852.3668;0;5276.1938;3272.0442;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;I;0;0;8972.3185;1392.1013;12490376;1;0;N;239.5461;0;4.6484;2.8827;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;I2;0;0;4232521.1806;1198.6981;5073515097;3;0;N;97302.1548;0;1888.1282;1170.9272;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;INV;0;0;36122293.8944;1753.5923;63343776432;3035;0;N;2256160.0067;0;23574.0174;14619.4833;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;K;0;0;5554182.0213;1275.5579;7084680755;86;0;N;145578.6231;0;2636.5949;1635.0906;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;O;0;0;1907211.9144;1330.6932;2537913925;14;1;N;0;0;944.4763;585.7192;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;P;0;0;7490865.7507;1262.9186;9460353687;1;1;N;272154.9927;0;3520.7409;2183.3959;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250802;228191029434;$$;S;1;PAT;0;0;33080814.1805;1432.2415;47379714923;335;0;N;1103388.923;0;17632.616;10934.909;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;GLB;0;70409.4766;32071678.5589;1246.8401;39988254902;20430;0;N;1537222.3203;0;14913.2458;9248.4851;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;H;0;171843.9789;7712310.6411;1798.3892;13869736164;449;0;N;407894.4033;0;5276.2089;3272.0536;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;I;0;0;8972.3185;1392.2581;12491783;1;0;N;239.573;0;4.6484;2.8827;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;I2;0;0;4232521.1806;1198.8331;5074086488;3;0;N;97313.1154;0;1888.1516;1170.9417;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;INV;0;358764.0626;35763529.8318;1753.761;62720683841;3033;0;N;2256377.0988;0;23573.9231;14619.4248;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;K;0;0;5554182.0213;1275.6998;7085468894;86;0;N;145594.8214;0;2636.624;1635.1086;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;O;0;0;1907211.9144;1330.8686;2538248450;14;1;N;0;0;944.5062;585.7378;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;P;0;0;7490865.7507;1263.0487;9461328248;1;1;N;272183.0345;0;3520.7508;2183.402;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;B;0;1749.819;4813319.9849;1730.2268;8328135235;1280;0;N;296736.92;0;3100.2146;1922.6055;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;G;0;93.1558;864763.4176;35490.3735;30690776680;19520;2;N;1093252.8465;0;11421.9642;7083.3584;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250803;228221242882;$$;S;1;PAT;0;645837.017;32434977.1635;1432.3969;46459760741;334;0;N;1103508.6663;0;17632.7624;10934.9997;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;B;288.9795;52095.0439;4761513.9205;1730.3933;8239291786;1276;0;N;296675.4308;0;2987.5975;1852.7658;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;G;0;4366.2962;860397.1214;35493.7882;30538753195;19514;2;N;1093240.2652;0;11009.2092;6827.3874;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;GLB;466488.2682;200924.9944;32337241.8327;1246.9566;40323137129;20472;0;N;1556310.5656;0;14552.9852;9025.0686;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;H;0;17527.6702;7694782.9709;1798.5746;13839641204;447;0;N;399045.0118;0;4975.2676;3085.4241;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;I;0;0;8972.3185;1392.4149;12493190;1;0;N;239.6;0;4.481;2.7789;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;I2;0;0;4232521.1806;1198.9682;5074658301;3;0;N;97324.0768;0;1820.1455;1128.7676;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;INV;2495213.0066;341732.7103;37917010.1281;1753.9297;66503770199;3068;0;N;2388733.7684;0;24055.1604;14917.8652;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;K;244711.3317;0;5798893.353;1275.8418;7398470533;88;0;N;151707.9838;0;2648.0795;1642.2128;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;O;372508.1162;0;2279720.0306;1331.0441;3034407896;14;1;N;0;0;1088.3409;674.9372;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;P;22.4964;0;7490888.2471;1263.1789;9462331976;1;1;N;272211.8962;0;3393.9205;2104.7479;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250804;237945678593;$$;S;1;PAT;3331996.9563;18861.7463;35748112.3735;1432.5524;51211044176;345;0;N;1193242.9743;0;18377.8126;11397.0445;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;B;6070.2934;18250.8335;4749333.3804;1730.5558;8218986428;1276;0;N;293866.4042;0;2954.7878;1832.4187;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;G;69.3105;11704.9884;848761.4435;35497.1216;30128588169;19509;2;N;1087910.1458;0;10938.7927;6783.7185;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;GLB;124623.0662;105176.11;32356688.7889;1247.0703;40351065595;20496;0;N;1552802.5245;0;14497.9939;8990.9655;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;H;22014.5275;10359.3602;7706438.1382;1798.7558;13862000298;448;0;N;399317.4117;0;4971.0561;3082.8123;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;I;0;0;8972.3185;1392.5686;12494569;1;0;N;239.6265;0;4.4746;2.7749;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;I2;0;125093.7682;4107427.4124;1199.1005;4925218264;3;0;N;97334.8207;0;1817.5648;1127.1672;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;INV;80117.1922;550987.8877;37446139.4326;1754.0944;65684063480;3065;0;N;2372727.7527;0;23857.464;14795.2633;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;K;259593.1574;25640.7891;6032845.7213;1275.9808;7697795310;89;0;N;158200.4151;0;2757.1861;1709.8756;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;O;46292.4977;0;2326012.5283;1331.2165;3096426257;14;1;N;0;0;1108.8878;687.6795;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;P;2462.5498;0;7493350.7969;1263.3062;9466396520;1;1;N;272328.8266;0;3390.1899;2102.4344;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250805;237121535219;$$;S;1;PAT;705490.3154;222097.1636;36231505.5253;1432.7046;51909044631;346;0;N;1210467.0363;0;18614.6022;11543.8901;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;G;2.2871;1214.7236;847549.007;35500.4134;30088340125;19504;2;N;1073213.6287;0;10810.6727;6704.2646;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;GLB;181816.92;132111.6305;32406394.0784;1247.1825;40416687583;20490;0;N;1556787.9946;0;14561.6749;9030.4575;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;H;50084.8526;134211.0413;7622311.9495;1798.9349;13712042985;444;0;N;401413.0303;0;5006.2445;3104.6346;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;I;0;0;8972.3185;1392.7206;12495933;1;0;N;239.6526;0;4.4833;2.7803;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;I2;0;0;4107427.4124;1199.2314;4925755926;3;0;N;94468.3645;0;1767.2511;1095.965;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;INV;57718.571;684550.8348;36819307.1688;1754.2571;64590531018;3060;0;N;2343172.5887;0;23603.1964;14637.5786;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;K;349682.1104;94210.3006;6288317.5311;1276.1184;8024637706;88;0;N;167363.5949;0;2922.1979;1812.208;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;O;5818.279;0;2331830.8073;1331.3874;3104570156;14;1;N;0;0;1113.829;690.7436;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;P;118.6878;0;7493469.4847;1263.432;9467489138;1;1;N;272360.2632;0;3396.7559;2106.5063;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;PAT;283509.8066;754282.8873;35760732.4446;1432.8551;51239947863;346;0;N;1218456.2606;0;18771.5836;11641.2424;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250806;236690522842;$$;S;1;B;9663.3856;887.0942;4758109.6718;1730.7163;8234937966;1275;0;N;293364.2879;0;2955.1109;1832.6191;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;B;12737.5266;32162.7122;4738684.4862;1730.8754;8202072406;1272;0;N;294121.8366;0;2994.5239;1857.0611;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;G;0;1736.6722;845812.3348;35503.6769;30029447853;19504;2;N;1071776.1979;0;10912.0066;6767.107;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;GLB;104573.7036;144493.6884;32366474.0936;1247.2937;40370499228;20484;0;N;1555429.9873;0;14705.043;9119.3676;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;H;1820.6907;41601.3105;7582531.3297;1799.1126;13641827655;443;0;N;394600.5766;0;4974.0744;3084.6841;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;I;0;0;8972.3185;1392.8715;12497287;1;0;N;239.6786;0;4.5318;2.8105;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;I2;0;0;4107427.4124;1199.3614;4926289892;3;0;N;94478.6011;0;1786.4023;1107.8417;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;INV;46969.6096;685531.526;36180745.2524;1754.4184;63476165197;3055;0;N;2302380.9697;0;23441.0845;14537.0446;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;K;43258.2361;2525.2494;6329050.5178;1276.2549;8077481736;88;0;N;166045.2928;0;2930.2804;1817.2204;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;O;14240.7604;40429.0973;2305642.4704;1331.5572;3070094832;14;1;N;0;0;1132.797;702.5068;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;P;88.8635;0;7493558.3482;1263.5568;9468536607;1;1;N;272390.3957;0;3433.5736;2129.3388;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250807;234178570629;$$;S;1;PAT;30242.764;3220223.2546;32570751.954;1433.0045;46674034118;346;0;N;1194420.4754;0;18598.6824;11534.0174;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;B;10297.1878;0;4748981.674;1731.038;8220667739;1274;0;N;292801.3266;0;3058.3345;1896.6335;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;G;0;0;845812.3348;35507.0112;30032268045;19504;2;N;1069680.5222;0;11172.9033;6928.9027;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;GLB;123349.7796;4418.8696;32485405.0036;1247.4074;40522534593;20500;0;N;1554560.0757;0;15077.6889;9350.4649;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;H;8087.2965;0;7590618.6262;1799.2939;13657753791;444;0;N;392905.5871;0;5081.0587;3151.0307;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;I;0;0;8972.3185;1393.0252;12498666;1;0;N;239.705;0;4.6498;2.8835;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;I2;0;0;4107427.4124;1199.4938;4926833715;3;0;N;94489.0305;0;1832.8995;1136.677;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;INV;4070.6441;0;36184815.8965;1754.5832;63489270067;3056;0;N;2261145.8409;0;23617.8591;14646.6718;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;K;0;0;6329050.5178;1276.394;8078362107;88;0;N;165997.1519;0;3005.3473;1863.7733;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;O;10576.9794;0;2316219.4498;1331.7297;3084578233;14;1;N;0;0;1147.5146;711.634;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;P;26.7483;0;7493585.0965;1263.6841;9469524338;1;1;N;272418.8156;0;3522.9226;2184.7489;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250808;228263426761;$$;S;1;PAT;48862.6756;0;32619614.6296;1433.1567;46749019258;346;0;N;1088701.1817;0;17391.8217;10785.5797;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;B;0;0;4748981.674;1731.2243;8221552474;1274;0;N;292832.8548;0;3058.3221;1896.6257;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;G;0;0;845812.3348;35510.8336;30035501078;19504;2;N;1069795.6743;0;11172.8574;6928.8743;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;GLB;0;0;32485405.0036;1247.5383;40526786933;20500;0;N;1554511.6852;0;15075.5348;9349.129;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;H;0;0;7590618.6262;1799.4999;13659317459;444;0;N;392950.5782;0;5081.0727;3151.0394;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;I;0;0;8972.3185;1393.1981;12500217;1;0;N;239.7348;0;4.6498;2.8837;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;I2;0;0;4107427.4124;1199.6426;4927444900;3;0;N;94500.7594;0;1832.9222;1136.691;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;INV;0;0;36184815.8965;1754.7721;63496105379;3056;0;N;2261585.6511;0;23619.8134;14647.8837;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;K;0;0;6329050.5178;1276.5506;8079353236;88;0;N;166017.5243;0;3005.3804;1863.7938;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;O;0;0;2316219.4498;1331.9205;3085020168;14;1;N;0;0;1147.5508;711.6563;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;P;0;0;7493585.0965;1263.8288;9470608660;1;1;N;272450.0032;0;3522.9323;2184.7549;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250809;228296265383;$$;S;1;PAT;0;0;32619614.6296;1433.3287;46754629832;346;0;N;1088831.7684;0;17391.9642;10785.6681;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;B;0;51597.6909;4697383.9831;1731.4104;8133099481;1271;0;N;292864.3225;0;3058.3095;1896.6179;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;G;0;534.3789;845277.9559;35514.6506;30019751264;19501;2;N;1069910.6648;0;11172.8115;6928.8457;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;GLB;0;152053.9319;32333351.0717;1247.669;40341319798;20477;0;N;1554674.5577;0;15075.432;9349.0652;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;H;0;23881.382;7566737.2442;1799.7057;13617900149;443;0;N;392995.5026;0;5081.0865;3151.0479;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;I;0;0;8972.3185;1393.3708;12501767;1;0;N;239.7645;0;4.65;2.8837;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;I2;0;0;4107427.4124;1199.7913;4928055675;3;0;N;94512.4669;0;1832.9447;1136.7051;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;INV;0;337896.7843;35846919.1122;1754.9607;62909934258;3053;0;N;2261828.7653;0;23619.7164;14647.8236;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;K;0;107313.4136;6221737.1042;1276.7071;7943335935;86;0;N;166037.8658;0;3005.4132;1863.8142;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;O;0;0;2316219.4498;1332.1111;3085461639;14;1;N;0;0;1147.5869;711.6788;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;P;0;0;7493585.0965;1263.9733;9471691483;1;1;N;272481.1559;0;3522.9419;2184.7608;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250810;228329070305;$$;S;1;PAT;0;774966.8617;31844647.7679;1433.5004;45649315313;346;0;N;1088962.2661;0;17392.1076;10785.7572;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250811;226719420396;$$;S;1;PAT;48500.9519;341858.8732;31551289.8466;1433.672;45234200817;345;0;N;1064837.6326;0;17126.4576;10621.0137;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250811;226719420396;$$;S;1;B;13771.2134;1367.3389;4709787.8576;1731.5964;8155451699;1271;0;N;290562.8152;0;3055.6229;1894.9519;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250811;226719420396;$$;S;1;G;0;745.9822;844531.9737;35518.4652;29996479518;19494;2;N;1069349.5497;0;11245.5168;6973.9342;0;0;;
