RUN_ADM;NOM_ADM;RUN_FM;FECHA_INF;ACTIVO_TOT;MONEDA;PARTICIPES_INST;INVERSION_EN_FONDOS;SERIE;CUOTAS_APORTADAS;CUOTAS_RESCATADAS;CUOTAS_EN_CIRCULACION;VALOR_CUOTA;PATRIMONIO_NETO;NUM_PARTICIPES;NUM_PARTICIPES_INST;FONDO_PEN;REM_FIJA;REM_VARIABLE;GASTOS_AFECTOS;GASTOS_NO_AFECTOS;COMISION_INVERSION;COMISION_RESCATE;FACTOR DE AJUSTE;FACTOR DE REPARTO
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250702;224243988005;$$;S;1;PAT;877401.2157;215954.3535;32160611.0727;1427.3192;45903457668;318;0;N;1075996.0338;0;21825.2198;10682.8555;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;B;7.9524;33318.4641;4742942.1251;1724.9551;8181362208;1283;0;N;293448.41;0;3901.7371;1909.795;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;G;69.6063;200.805;859144.5371;35382.2379;30398456402;19596;2;N;1082976.3724;0;14399.4277;7048.1308;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;GLB;66973.4183;100546.7105;31911718.1828;1243.1467;39670947150;20385;0;N;1526478.2746;0;18846.5644;9224.8842;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;H;4472.7752;47086.5404;7756197.3028;1792.5291;13903209371;465;0;N;402164.3161;0;6620.394;3240.504;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;I;0;0;8972.3185;1387.309;12447378;1;0;N;238.7214;0;5.8947;2.8853;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;I2;0;0;4694633.7043;1194.5718;5608077034;3;0;N;107554.223;0;2655.8224;1299.9533;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;INV;87892.5594;172116.4135;35687133.2072;1748.4175;62396008224;3029;0;N;2233121.283;0;29691.939;14533.402;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;K;0;20820.6449;5042626.1467;1271.219;6410282168;93;0;N;132264.6944;0;3048.2618;1492.0419;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;O;12949.3969;8481.4201;2071149.9777;1325.3493;2744997173;13;1;N;0;0;1305.2492;638.8843;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;P;2582.0493;0;6102711.9975;1258.9329;7682904913;1;1;N;221021.4362;0;3638.4357;1780.916;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250703;223675364487;$$;S;1;PAT;93321.8021;121833.0783;32132099.7965;1427.4868;45868148316;318;0;N;1072237.4202;0;21804.2741;10672.6033;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;INV;203901.1723;0;35891034.3795;1748.6011;62759102196;3030;0;N;2235016.7583;0;29720.9843;14547.619;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;K;9325.5293;0;5051951.676;1271.3716;6422907885;93;0;N;131980.275;0;3042.1003;1489.0259;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;O;7072.1628;0;2078222.1405;1325.5357;2754757640;14;1;N;0;0;1304.7168;638.6237;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;P;0;0;6102711.9975;1259.0737;7683764175;1;1;N;221046.1523;0;3639.3131;1781.3454;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;PAT;82587.9462;0;32214687.7427;1427.6543;45991437479;319;0;N;1071058.4085;0;21783.1151;10662.2465;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;B;58975.2678;0;4801917.3929;1725.1362;8283961524;1284;0;N;295055.7172;0;3923.6155;1920.5038;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;G;702.9342;0;859847.4713;35385.953;30426522207;19596;2;N;1083722.952;0;14411.2176;7053.9017;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;GLB;69094.6475;7193.1307;31973619.6996;1243.2738;39751963664;20397;0;N;1525134.4006;0;18832.4073;9217.9547;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;H;14530.756;0;7770728.0588;1792.7296;13930814205;465;0;N;400760.9773;0;6598.1455;3229.614;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;I;0;0;8972.3185;1387.4775;12448890;1;0;N;238.7504;0;5.8962;2.886;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250704;223646448828;$$;S;1;I2;0;0;4694633.7043;1194.7169;5608758226;3;0;N;107567.2864;0;2656.4885;1300.2793;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;B;0;0;4801917.3929;1725.3174;8284831631;1284;0;N;295086.6966;0;3923.5998;1920.4961;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;G;0;0;859847.4713;35389.6688;30429717228;19596;2;N;1083836.749;0;14411.16;7053.8736;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;GLB;0;0;31973619.6996;1243.4009;39756027511;20397;0;N;1524947.2727;0;18828.0443;9215.8191;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;H;0;0;7770728.0588;1792.9301;13932372236;465;0;N;400805.8063;0;6598.1643;3229.6231;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;I;0;0;8972.3185;1387.646;12450402;1;0;N;238.7794;0;5.8962;2.886;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;I2;0;0;4694633.7043;1194.862;5609439417;3;0;N;107580.3529;0;2656.5215;1300.2955;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;INV;0;0;35891034.3795;1748.7847;62765691790;3030;0;N;2235570.0342;0;29725.1016;14549.6343;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;K;0;0;5051951.676;1271.5243;6423679318;93;0;N;131996.119;0;3042.1339;1489.0423;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;O;0;0;2078222.1405;1325.7221;2755145020;14;1;N;0;0;1304.7582;638.6439;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;P;0;0;6102711.9975;1259.2145;7684623437;1;1;N;221070.8757;0;3639.3234;1781.3506;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250705;223678054707;$$;S;1;PAT;0;0;32214687.7427;1427.8218;45996833439;319;0;N;1071184.0926;0;21783.2968;10662.3354;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;B;0;13576.8336;4788340.5593;1725.4986;8262274931;1283;0;N;295117.7035;0;3923.5843;1920.4885;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;G;0;125.0593;859722.412;35393.3864;30428487525;19590;2;N;1083950.6061;0;14411.1026;7053.8455;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;GLB;0;60931.272;31912688.4276;1243.5281;39684324806;20392;0;N;1525103.2327;0;18827.9171;9215.7568;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;H;0;10693.3056;7760034.7532;1793.1307;13914756549;464;0;N;400850.6496;0;6598.183;3229.6324;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;I;0;0;8972.3185;1387.8146;12451915;1;0;N;238.8084;0;5.8963;2.8861;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;I2;0;1673630.0836;3021003.6207;1195.0072;3610121078;3;0;N;107593.4232;0;2656.5547;1300.3118;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;INV;0;172413.7852;35718620.5943;1748.9684;62470738711;3028;0;N;2235804.8596;0;29724.9829;14549.5762;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;K;0;0;5051951.676;1271.677;6424450751;93;0;N;132011.9782;0;3042.1676;1489.0589;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;O;0;0;2078222.1405;1325.9086;2755532609;14;1;N;0;0;1304.7994;638.6641;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;P;0;17135.9682;6085576.0293;1259.3554;7663903035;1;1;N;221095.607;0;3639.3338;1781.3556;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250706;223709673466;$$;S;1;PAT;0;232850.6934;31981837.0493;1427.9894;45669724299;319;0;N;1071309.8149;0;21783.4784;10662.4243;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;B;68.2707;11675.9804;4776732.8496;1725.6795;8243109956;1283;0;N;294318.338;0;3950.711;1933.7664;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;G;0;610.825;859111.587;35397.0973;30410056437;19585;2;N;1083906.5831;0;14549.5578;7121.6155;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;GLB;176964.8631;168632.8673;31921020.4234;1243.6551;39698739847;20420;0;N;1530794.1705;0;19080.5133;9339.3959;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;H;3034.6348;5576.2154;7757493.1726;1793.331;13911752989;464;0;N;400500.303;0;6656.0234;3257.9436;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;I;0;0;8972.3185;1387.9829;12453425;1;0;N;238.8374;0;5.954;2.9143;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;I2;0;0;3021003.6207;1195.1521;3610558821;3;0;N;69244.9241;0;1726.2003;844.9285;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;INV;132210.9393;72587.635;35778243.8986;1749.1518;62581579716;3029;0;N;2231504.634;0;29954.0625;14661.7045;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;K;0;133790.659;4918161.017;1271.8295;6255062267;91;0;N;132027.8051;0;3071.8884;1503.6064;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;O;118336.1809;0;2196558.3214;1326.0948;2912844568;14;1;N;0;0;1392.5979;681.6391;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;P;31.5718;0;6085607.6011;1259.4961;7664799040;1;1;N;220500.5562;0;3664.5586;1793.7025;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250707;221557632850;$$;S;1;PAT;42017.1185;123767.1377;31900087.0301;1428.1567;45558323023;319;0;N;1065088.3747;0;21865.9328;10702.7835;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;B;2686.8998;62672.9398;4716746.8096;1725.8603;8140446064;1282;0;N;293796.5972;0;3908.8303;1913.2669;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;G;0;1471.2611;857640.3259;35400.8053;30361158195;19581;2;N;1083249.9404;0;14412.1485;7054.3573;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;GLB;101041.6272;230011.5333;31792050.5173;1243.782;39542380177;20420;0;N;1527899.0812;0;18876.0031;9239.2936;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;H;68741.4616;24924.5543;7801310.0799;1793.5311;13991892249;465;0;N;400724.0616;0;6600.8449;3230.9353;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;I;0;0;8972.3185;1388.1511;12454934;1;0;N;238.8663;0;5.902;2.8889;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;I2;0;0;3021003.6207;1195.2969;3610996263;3;0;N;69253.3139;0;1711.1415;837.5576;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;INV;305978.2087;183365.7405;35900856.3668;1749.335;62802624572;3026;0;N;2246956.8356;0;29894.7402;14632.6678;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;K;6938.0263;15929.6264;4909169.4169;1271.9819;6244374642;92;0;N;128619.3463;0;2966.1181;1451.8347;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;O;5045.2856;355608.6327;1845994.9743;1326.281;2448308061;14;1;N;0;0;1383.6466;677.2576;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;P;208.604;0;6085816.2051;1259.6367;7665917441;1;1;N;220532.7301;0;3632.6802;1778.0988;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250708;223534403947;$$;S;1;PAT;1386681.0483;65874.8082;33220893.2702;1428.3239;47450195837;323;0;N;1107027.8106;0;22525.9446;11025.8414;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;B;2400.3542;2182.884;4716964.2798;1726.0301;8141622328;1282;0;N;290120.1213;0;3832.9573;1876.1291;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;G;12918.2607;218.4206;870340.166;35404.2889;30813774678;19578;2;N;1097791.4293;0;14503.6051;7099.123;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;GLB;117194.2342;112810.6481;31796434.1034;1243.901;39551616178;20427;0;N;1522489.0111;0;18677.7954;9142.2763;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;H;154149.9152;89586.8839;7865873.1112;1793.7199;14109173130;463;0;N;410514.8251;0;6714.892;3286.7582;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;I;0;0;8972.3185;1388.3105;12456364;1;0;N;238.8938;0;5.8615;2.869;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;I2;0;292780.6482;2728222.9725;1195.4342;3261411047;3;0;N;69261.2647;0;1699.3853;831.8032;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;INV;187465.7976;221934.9734;35866387.191;1749.5071;62748499042;3021;0;N;2247637.3389;0;29694.9343;14534.8683;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;K;16543.2323;41891.6827;4883820.9665;1272.1262;6212836608;90;0;N;128326.2648;0;2938.69;1438.4093;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;O;12024.0613;3769.4348;1854249.6008;1326.4588;2459585700;14;1;N;0;0;1159.713;567.6482;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;P;1262417.405;0;7348233.6101;1259.7693;9257079111;1;1;N;266307.1935;0;4356.0523;2132.1699;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250709;225106545136;$$;S;1;PAT;6208.8665;241748.8893;32985353.2474;1428.4821;47118986676;325;0;N;1105320.3537;0;22334.1138;10931.9455;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;B;8912.7628;15574.852;4710302.1906;1726.1999;8130923170;1282;0;N;290562.4391;0;3846.6975;1882.8546;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;G;0;169.5579;870170.6081;35407.7727;30810803102;19574;2;N;1097623.9935;0;14531.2228;7112.641;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;GLB;83777.8152;108433.7;31771778.2186;1244.02;39524727540;20428;0;N;1521249.2925;0;18700.9761;9153.6227;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;H;3937.1777;10679.4182;7859130.8707;1793.9087;14098563243;463;0;N;406137.9064;0;6656.9631;3258.4036;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;I;0;0;8972.3185;1388.4699;12457794;1;0;N;238.9212;0;5.8742;2.8753;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;I2;0;0;2728222.9725;1195.5715;3261785632;3;0;N;62555.9919;0;1538.0229;752.8206;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;INV;111961.8091;175866.4537;35802482.5464;1749.6793;62642862600;3016;0;N;2241083.5593;0;29669.2535;14522.2982;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;K;0;0;4883820.9665;1272.2706;6213541831;90;0;N;127678.1357;0;2929.8621;1434.0884;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;O;88047.4606;229697.5153;1712599.5461;1326.6366;2271997239;11;1;N;0;0;1214.9732;594.6965;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;P;34.1602;1760.1336;7346507.6367;1259.9019;9255878930;1;1;N;266336.4645;0;4365.4925;2136.7907;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250710;224644471831;$$;S;1;PAT;374603.9944;22792.0632;33337165.1786;1428.6403;47626817662;327;0;N;1109202.6149;0;22458.6621;10992.9084;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250711;225147650629;$$;S;1;B;47088.6611;16995.2767;4740395.575;1726.2498;8183106913;1283;0;N;292508.4553;0;3863.8054;1891.2284;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250711;225147650629;$$;S;1;G;.3959;0;870171.004;35408.7958;30811707392;19574;2;N;1097442.3626;0;14496.346;7095.5697;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20250711;225147650629;$$;S;1;GLB;94015.7851;13438.1319;31852355.8718;1244.0525;39626002953;20452;0;N;1520601.0793;0;18651.2282;9129.2724;0;0;;
